A,B,C,D,E
Assis_sur_ton_trône,Jésus_nous_te_couronnons,Gloire_à_l_agneau,Tu_es_Yahwe,Emmanuel
Assis_sur_ton_trône,Jésus_nous_te_couronnons,Gloire_à_l_agneau,Tu_es_Yahwe,Il_s_appelle_Emmanuel
Assis_sur_ton_trône,Jésus_nous_te_couronnons,Gloire_à_l_agneau,Tu_es_Yahwe,Le_nom_de_Jésus
Assis_sur_ton_trône,Jésus_nous_te_couronnons,Gloire_à_l_agneau,Tu_es_Yahwe,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie
Assis_sur_ton_trône,Jésus_nous_te_couronnons,Gloire_à_l_agneau,Tu_es_Yahwe,Parfum
Assis_sur_ton_trône,Jésus_nous_te_couronnons,Jésus_nous_élevons_ton_nom_plus_haut,De_gloire_en_gloire,Emmanuel
Assis_sur_ton_trône,Jésus_nous_te_couronnons,Jésus_nous_élevons_ton_nom_plus_haut,De_gloire_en_gloire,Fais_moi_monter
Assis_sur_ton_trône,Jésus_nous_te_couronnons,Jésus_nous_élevons_ton_nom_plus_haut,De_gloire_en_gloire,Gloire_à_l_agneau
Assis_sur_ton_trône,Jésus_nous_te_couronnons,Jésus_nous_élevons_ton_nom_plus_haut,De_gloire_en_gloire,Je_reconnais
Assis_sur_ton_trône,Jésus_nous_te_couronnons,Jésus_nous_élevons_ton_nom_plus_haut,De_gloire_en_gloire,Majesté
Assis_sur_ton_trône,Jésus_nous_te_couronnons,Jésus_nous_élevons_ton_nom_plus_haut,De_gloire_en_gloire,Plus_haut
Assis_sur_ton_trône,Jésus_nous_te_couronnons,Jésus_nous_élevons_ton_nom_plus_haut,De_gloire_en_gloire,Que_ta_présence_en_moi
Assis_sur_ton_trône,Jésus_nous_te_couronnons,Nous_élevons_ton_Nom_plus_haut,Que_tes_vives_eaux,Le_nom_de_Jésus
Tout_honneur,À_jamais,Nzambe_monene,Alpha_Oméga,Entre_tes_mains
Tout_honneur,À_jamais,Nzambe_monene,Alpha_Oméga,Tu_es_Emmanuel
Tout_honneur,À_jamais,Nzambe_monene,Alpha_Oméga,Tu_es_digne
Tout_honneur,À_jamais,Nzambe_monene,Père_nous_t_adorons,Gloire_à_l_agneau
Tout_honneur,À_jamais,Nzambe_monene,Père_nous_t_adorons,Je_ramène_mon_coeur_au_trône
Tout_honneur,À_jamais,Nzambe_monene,Revêtu_de_gloire,Sa_main_nous_touche
Tout_honneur,À_jamais,Nzambe_monene,Revêtu_de_gloire,Sainteté_à_ton_nom
Tout_honneur,À_jamais,Nzambe_monene,Saint_saint_saint_est_l_éternel,Revêtu_de_gloire_et_de_puissance
Tout_honneur,À_jamais,Nzambe_monene,Tout_genoux_fléchissent,Le_nom_de_Jésus
Tout_honneur,À_jamais,Nzambe_monene,Tout_genoux_fléchissent,Majesté
Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux,Dieu_est_fidèle,Je_ramene_mon_coeur_au_trone
Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône
Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux,Dieu_est_fidèle,Rien_n_est_égal
Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux,Dieu_est_fidèle,Tu_es_Yahwe
Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye
Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux,Nous_nous_prosternons,J_entre_dans_le_saint_des_saints
Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux,Nous_nous_prosternons,Mon_ame_soupire_apres_toi
Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux,Nous_nous_prosternons,Mon_âme_soupir
Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux,Nous_nous_prosternons,Na_likolo
Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux,Nous_nous_prosternons,Roi_de_mon_salut
Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua,Eliya,De_gloire_en_gloire
Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua,Eliya,Il_y_a_une_puissance_dans_le_nom_de_Jésus
Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua,Je_veux_exprimer,Alpha_Oméga
Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua,Je_veux_exprimer,Je_t_aime_tu_le_sais
Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua,Je_veux_exprimer,Jésus_nous_te_couronnons
Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua,Je_veux_exprimer,L_amour_est_une_personne
Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus
Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut
Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Alpha_Oméga,Entre_tes_mains
Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Alpha_Oméga,Tu_es_Emmanuel
Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Alpha_Oméga,Tu_es_digne
Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Père_nous_t_adorons,Gloire_à_l_agneau
Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Père_nous_t_adorons,Je_ramène_mon_coeur_au_trône
Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Revêtu_de_gloire,Sa_main_nous_touche
Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Revêtu_de_gloire,Sainteté_à_ton_nom
Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Saint_saint_saint_est_l_éternel,Revêtu_de_gloire_et_de_puissance
Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Tout_genoux_fléchissent,Le_nom_de_Jésus
Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Tout_genoux_fléchissent,Majesté
Le_nom_de_Jésus,Roi_de_mon_salut,Revetu_de_gloire,Sa_main_nous_touche,Oui_je_le_vois
Le_nom_de_Jésus,Roi_de_mon_salut,Revetu_de_gloire,Sa_main_nous_touche,Ouvres_les_écluses_des_cieux
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_flechissent,Le_nom_de_Jésus,Au_dessus_de_tout
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_flechissent,Le_nom_de_Jésus,Je_veux_exprimer
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_flechissent,Le_nom_de_Jésus,Roi_de_mon_salut
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_flechissent,Le_nom_de_Jésus,Tu_es_Emmanuel
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_flechissent,Yeshoua,Mon_coeur_adore
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent,Le_nom_de_Jésus,Au_dessus_de_tout
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent,Le_nom_de_Jésus,Je_veux_exprimer
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent,Le_nom_de_Jésus,Roi_de_mon_salut
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent,Le_nom_de_Jésus,Tu_es_Emmanuel
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté,Abrite_moi
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté,De_gloire_en_gloire
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté,Je_loue_ton_nom_Eternel
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté,Masiya_azali_lisekua
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté,Mon_coeur_adore
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté,Nous_avons_Jésus
Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté,Yeshoua
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Au_dessus_de_tout,Dieu_est_fidèle
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Au_dessus_de_tout,Jésus_nous_te_couronnons
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Au_dessus_de_tout,Seigneur_tu_es_plus_précieux
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Au_dessus_de_tout,Tout_honneur
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Je_veux_exprimer,Alpha_Oméga
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Je_veux_exprimer,Je_t_aime_tu_le_sais
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Je_veux_exprimer,Jésus_nous_te_couronnons
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Je_veux_exprimer,L_amour_est_une_personne
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Je_veux_exprimer,Le_nom_de_Jésus
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Je_veux_exprimer,Roi_de_mon_salut
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Roi_de_mon_salut,Revetu_de_gloire
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_flechissent
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Roi_de_mon_salut,jamais
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais
Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus,Tu_es_Emmanuel,Nzambe_oyo_andiye
Mon_coeur_adore,Tout_genoux_flechissent,Yeshoua,Mon_coeur_adore,Tout_genoux_flechissent
Je_reconnais,Dieu_est_fidèle,Je_ramene_mon_coeur_au_trone,Je_me_livre_totalement,Nous_nous_prosternons
Je_reconnais,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,Il_y_a_une_puissance_dans_le_nom_de_Jésus,Père_nous_t_adorons
Je_reconnais,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,J_entre_dans_le_saint_des_saints,Masiya_azali_lisekua
Je_reconnais,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,Je_me_livre_totalement,Nous_nous_prosternons
Je_reconnais,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,Je_t_aime_tu_le_sais,T_adorer
Je_reconnais,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,Le_nom_de_Jésus,Au_dessus_de_tout
Je_reconnais,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,Le_nom_de_Jésus,Je_veux_exprimer
Je_reconnais,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,Le_nom_de_Jésus,Roi_de_mon_salut
Je_reconnais,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,Le_nom_de_Jésus,Tu_es_Emmanuel
Je_reconnais,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,Père_nous_t_adorons,Gloire_à_l_agneau
Je_reconnais,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône,Père_nous_t_adorons,Je_ramène_mon_coeur_au_trône
Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal,Le_nom_de_Jésus,Au_dessus_de_tout
Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal,Le_nom_de_Jésus,Je_veux_exprimer
Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal,Le_nom_de_Jésus,Roi_de_mon_salut
Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal,Le_nom_de_Jésus,Tu_es_Emmanuel
Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal,Masiya_azali_lisekua,Alleluia_eh
Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal,Masiya_azali_lisekua,Alléluia
Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal,Masiya_azali_lisekua,Dignes_es_tu
Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal,Masiya_azali_lisekua,Eliya
Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal,Masiya_azali_lisekua,Je_veux_exprimer
Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie,Car_il_est_glorieux
Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie,Gloire_à_l_agneau
Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie,Natatoli
Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal,Sans_pareil,Abrite_moi
Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal,Sans_pareil,Dieu_est_fidèle
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Emmanuel,Emmanuel
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Emmanuel,Emmanuel_est_là
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Emmanuel,Je_veux_t_adorer
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Emmanuel,Majesté
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Emmanuel,Plus_près_de_toi
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Emmanuel,Quand_je_contemple_ta_sainteté
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Emmanuel,Rien_n_est_égal
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Le_nom_de_Jésus,Au_dessus_de_tout
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Le_nom_de_Jésus,Je_veux_exprimer
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Le_nom_de_Jésus,Tu_es_Emmanuel
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie,Car_il_est_glorieux
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie,Gloire_à_l_agneau
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie,Natatoli
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Parfum,Entre_tes_mains
Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe,Parfum,Tu_es_digne
Je_reconnais,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye,Masiya_azali_lisekua,Alleluia_eh
Je_reconnais,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye,Masiya_azali_lisekua,Alléluia
Je_reconnais,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye,Masiya_azali_lisekua,Dignes_es_tu
Je_reconnais,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye,Masiya_azali_lisekua,Eliya
Je_reconnais,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye,Masiya_azali_lisekua,Je_veux_exprimer
Je_reconnais,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye,Oza_malamu,Matando
Je_reconnais,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye,Oza_malamu,Matondo
Je_reconnais,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye,Oza_malamu,Oza_mosantu
Je_reconnais,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye,Un_jour_je_sais,Il_y_a_une_puissance_dans_le_nom_de_Jésus
Alpha_Oméga,Entre_tes_mains,Masiya_azali_lisekua,Eliya,De_gloire_en_gloire
Alpha_Oméga,Entre_tes_mains,Masiya_azali_lisekua,Eliya,Il_y_a_une_puissance_dans_le_nom_de_Jésus
Alpha_Oméga,Entre_tes_mains,Masiya_azali_lisekua,Je_veux_exprimer,Alpha_Oméga
Alpha_Oméga,Entre_tes_mains,Masiya_azali_lisekua,Je_veux_exprimer,Je_t_aime_tu_le_sais
Alpha_Oméga,Entre_tes_mains,Masiya_azali_lisekua,Je_veux_exprimer,Jésus_nous_te_couronnons
Alpha_Oméga,Entre_tes_mains,Masiya_azali_lisekua,Je_veux_exprimer,L_amour_est_une_personne
Alpha_Oméga,Entre_tes_mains,Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus
Alpha_Oméga,Entre_tes_mains,Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut
Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais,Dieu_est_fidèle,Je_ramene_mon_coeur_au_trone
Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône
Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal
Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe
Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye
Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais,Gloire_à_l_agneau,Alpha_Oméga
Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais,Gloire_à_l_agneau,Oui_je_le_vois
Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais,Gloire_à_l_agneau,Parfum
Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais,Gloire_à_l_agneau,Sa_main_nous_touche
Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais,Gloire_à_l_agneau,Tu_es_Yahwe
Yahwe_na_ye_kokumamela_ye,Un_jour_je_sais,Il_y_a_une_puissance_dans_le_nom_de_Jésus,Père_nous_t_adorons,Gloire_à_l_agneau
Yahwe_na_ye_kokumamela_ye,Un_jour_je_sais,Il_y_a_une_puissance_dans_le_nom_de_Jésus,Père_nous_t_adorons,Je_ramène_mon_coeur_au_trône
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Emmanuel,Emmanuel
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Emmanuel,Emmanuel_est_là
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Emmanuel,Je_veux_t_adorer
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Emmanuel,Majesté
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Emmanuel,Plus_près_de_toi
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Emmanuel,Quand_je_contemple_ta_sainteté
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Emmanuel,Rien_n_est_égal
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Je_veux_t_adorer,Gloire
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Majesté,Abrite_moi
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Majesté,De_gloire_en_gloire
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Majesté,Je_loue_ton_nom_Eternel
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Majesté,Masiya_azali_lisekua
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Majesté,Mon_coeur_adore
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Majesté,Nous_avons_Jésus
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Majesté,Yeshoua
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Plus_près_de_toi,Je_veux_exprimer
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Quand_je_contemple_ta_sainteté,De_gloire_en_gloire
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Quand_je_contemple_ta_sainteté,Mon_âme_soupir
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Rien_n_est_égal,Le_nom_de_Jésus
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Rien_n_est_égal,Masiya_azali_lisekua
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Rien_n_est_égal,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie
Tu_es_digne_de_gloire,De_gloire_en_gloire,Emmanuel,Rien_n_est_égal,Sans_pareil
Tu_es_digne_de_gloire,De_gloire_en_gloire,Fais_moi_monter,Je_reconnais,Car_il_est_glorieux
Tu_es_digne_de_gloire,De_gloire_en_gloire,Fais_moi_monter,Je_reconnais,Dieu_est_fidèle
Tu_es_digne_de_gloire,De_gloire_en_gloire,Fais_moi_monter,Je_reconnais,Gloire_à_l_agneau
Tu_es_digne_de_gloire,De_gloire_en_gloire,Fais_moi_monter,Likolo_na_se,Je_veux_exprimer
Tu_es_digne_de_gloire,De_gloire_en_gloire,Fais_moi_monter,Likolo_na_se,Jéhovah_est_son_nom
Tu_es_digne_de_gloire,De_gloire_en_gloire,Fais_moi_monter,Likolo_na_se,Le_nom_de_Jésus
Tu_es_digne_de_gloire,De_gloire_en_gloire,Fais_moi_monter,Likolo_na_se,Tout_honneur
Tu_es_digne_de_gloire,De_gloire_en_gloire,Fais_moi_monter,Likolo_na_se,Yaya
Tu_es_digne_de_gloire,De_gloire_en_gloire,Fais_moi_monter,Masiya_azali_lisekua,Alleluia_eh
Tu_es_digne_de_gloire,De_gloire_en_gloire,Fais_moi_monter,Masiya_azali_lisekua,Alléluia
Tu_es_digne_de_gloire,De_gloire_en_gloire,Fais_moi_monter,Masiya_azali_lisekua,Dignes_es_tu
Tu_es_digne_de_gloire,De_gloire_en_gloire,Fais_moi_monter,Masiya_azali_lisekua,Eliya
Tu_es_digne_de_gloire,De_gloire_en_gloire,Fais_moi_monter,Masiya_azali_lisekua,Je_veux_exprimer
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Alpha_Oméga,Entre_tes_mains
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Alpha_Oméga,Tu_es_Emmanuel
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Alpha_Oméga,Tu_es_digne
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Oui_je_le_vois,Dans_les_cieux
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Oui_je_le_vois,De_gloire_en_gloire
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Oui_je_le_vois,Ouvres_les_écluses_des_cieux
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Oui_je_le_vois,Rien_n_est_égal
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Parfum,Entre_tes_mains
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Parfum,Tu_es_digne
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Sa_main_nous_touche,Oui_je_le_vois
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Sa_main_nous_touche,Ouvres_les_écluses_des_cieux
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Tu_es_Yahwe,Emmanuel
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Tu_es_Yahwe,Il_s_appelle_Emmanuel
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Tu_es_Yahwe,Le_nom_de_Jésus
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Tu_es_Yahwe,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie
Tu_es_digne_de_gloire,De_gloire_en_gloire,Gloire_à_l_agneau,Tu_es_Yahwe,Parfum
Tu_es_digne_de_gloire,De_gloire_en_gloire,Je_reconnais,Dieu_est_fidèle,Je_ramene_mon_coeur_au_trone
Tu_es_digne_de_gloire,De_gloire_en_gloire,Je_reconnais,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône
Tu_es_digne_de_gloire,De_gloire_en_gloire,Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal
Tu_es_digne_de_gloire,De_gloire_en_gloire,Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe
Tu_es_digne_de_gloire,De_gloire_en_gloire,Je_reconnais,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye
Tu_es_digne_de_gloire,De_gloire_en_gloire,Je_reconnais,Gloire_à_l_agneau,Alpha_Oméga
Tu_es_digne_de_gloire,De_gloire_en_gloire,Je_reconnais,Gloire_à_l_agneau,Oui_je_le_vois
Tu_es_digne_de_gloire,De_gloire_en_gloire,Je_reconnais,Gloire_à_l_agneau,Parfum
Tu_es_digne_de_gloire,De_gloire_en_gloire,Je_reconnais,Gloire_à_l_agneau,Sa_main_nous_touche
Tu_es_digne_de_gloire,De_gloire_en_gloire,Je_reconnais,Gloire_à_l_agneau,Tu_es_Yahwe
Tu_es_digne_de_gloire,De_gloire_en_gloire,Majesté,Abrite_moi,Et_moi
Tu_es_digne_de_gloire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Emmanuel
Tu_es_digne_de_gloire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Fais_moi_monter
Tu_es_digne_de_gloire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Gloire_à_l_agneau
Tu_es_digne_de_gloire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Je_reconnais
Tu_es_digne_de_gloire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Majesté
Tu_es_digne_de_gloire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Plus_haut
Tu_es_digne_de_gloire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Que_ta_présence_en_moi
Tu_es_digne_de_gloire,De_gloire_en_gloire,Majesté,Je_loue_ton_nom_Eternel,Je_veux_exprimer
Tu_es_digne_de_gloire,De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Alleluia_eh
Tu_es_digne_de_gloire,De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Alléluia
Tu_es_digne_de_gloire,De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Dignes_es_tu
